Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2759706;Apeldoorn;Apeldoorn;Apeldoarn,Apeldoorn,Apeldoorne,Apeldorn,Apeldornas,QYP,a po er duo lun,abldwrn,apeldoleun,aperudorun,apldwrn,epeladorna,xa phel dorn,Апелдорн,Ապելդորն,آبلدورن,آپلدورن,ایپلڈوم,एपेलडॉर्न,อาเพลโดร์น,აპელდორნი,アペルドールン,阿珀尔多伦,아펠도른;P;PPL;NL;Netherlands;;03;0200;;;136670;12;18;Europe/Amsterdam;2019-09-05;Netherlands;52.21,5.96944
2760147;Aagtekerke;Aagtekerke;;P;PPL;NL;Netherlands;;10;0717;;;1245;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.54667,3.50972
2745301;Voorschoten;Voorschoten;;P;PPL;NL;Netherlands;;11;0626;;;22468;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.1275,4.44861
2745784;Veen;Veen;;P;PPL;NL;Netherlands;;06;1959;;;2991;;4;Europe/Amsterdam;2021-08-30;Netherlands;51.7775,5.10833
2745842;Valthermond;Valthermond;Eerste Valthermond,Eerste-Valtermond;P;PPL;NL;Netherlands;;01;1681;;;3385;;9;Europe/Amsterdam;2017-10-17;Netherlands;52.88167,6.9625
2745918;Usquert;Usquert;Uskwerd,Uskwert;P;PPL;NL;Netherlands;;04;1966;;;1275;;4;Europe/Amsterdam;2019-01-20;Netherlands;53.4025,6.61111
2745973;Uithoorn;Uithoorn;Authorn,Ehjtkhorn,Uithoorn,Uthoarn,ao te huo lun,awthwrn,Эйтхорн,Աուտհորն,آوتهورن,奥特霍伦;P;PPL;NL;Netherlands;;07;0451;;;26846;;-4;Europe/Amsterdam;2017-10-17;Netherlands;52.2375,4.82639
2746420;Terneuzen;Terneuzen;Neuzen,Terneuze,Terneuzen,Ternezen,Тернезен;P;PPL;NL;Netherlands;;10;0715;;;27930;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.33583,3.82778
2746468;Terborg;Terborg;Terborch;P;PPL;NL;Netherlands;;03;1509;;;4425;;15;Europe/Amsterdam;2017-10-17;Netherlands;51.92,6.35417
2746932;Spijkenisse;Spijkenisse;Spijkenisse;P;PPL;NL;Netherlands;;11;1930;;;74988;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.845,4.32917
2747178;Sleeuwijk;Sleeuwijk;Sleewijk;P;PPL;NL;Netherlands;;06;1959;;;5859;;0;Europe/Amsterdam;2021-08-30;Netherlands;51.81583,4.95278
2747540;Schipluiden;Schipluiden;Skhipljojden,Схиплёйден;P;PPL;NL;Netherlands;;11;1842;;;3635;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.97583,4.31389
2747553;Schinnen;Schinnen;;P;PPL;NL;Netherlands;;05;1954;;;1550;;78;Europe/Amsterdam;2019-01-20;Netherlands;50.94333,5.88889
2747870;Rozenburg;Rozenburg;;P;PPL;NL;Netherlands;;11;0599;;;12420;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.90417,4.24861
2747891;Rotterdam;Rotterdam;RTM,Ratehrdam,Roterdam,Roterdama,Roterdamas,Roterdami,Roterdamo,Roterdan,Roterdao,Roterdão,Roterntam,Roterodamum,Rotterdam,Rottérdam,Róterdam,Róterdan,loteleudam,lu te dan,rattartem,rotaradema,rotterudamu,rtrdam,rwtrdam,rwtrdm,rxt the xr dam,Ρότερνταμ,Ратэрдам,Ротердам,Роттердам,ראטערדאם,רוטרדם,راٹرڈیم,رتردام,روتردام,ܪܘܛܪܕܐܡ,रॉटरडॅम,ராட்டர்டேம்,รอตเทอร์ดาม,ရော်တာဒမ်မြို့,როტერდამი,ロッテルダム,鹿特丹,로테르담;P;PPL;NL;Netherlands;;11;0599;;;598199;;9;Europe/Amsterdam;2019-09-05;Netherlands;51.9225,4.47917
2747979;Rolde;Rolde;;P;PPL;NL;Netherlands;;01;1680;;;3740;;15;Europe/Amsterdam;2017-10-17;Netherlands;52.98417,6.64861
2748185;Rhenen;Rhenen;QPT,Renen,Reynen,Rhenen,lei nen,rynn,Ренен,Ռեյնեն,رينن,رینن,雷嫩;P;PPL;NL;Netherlands;;09;0340;;;18061;;31;Europe/Amsterdam;2017-10-17;Netherlands;51.95917,5.56806
2748240;Renesse;Renesse;Renesse,Ренессе;P;PPL;NL;Netherlands;;10;1676;;;1095;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.7325,3.775
2748371;Raalte;Raalte;Raalt,Raalte,Раалт;P;PPL;NL;Netherlands;;15;0177;;;20015;;9;Europe/Amsterdam;2017-10-17;Netherlands;52.38583,6.275
2749120;Oudehaske;Oudehaske;Aldehaske,Oldehaske,Oudehaske;P;PPL;NL;Netherlands;;02;1940;;;1980;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.95709,5.87095
2749496;Oosterblokker;Oosterblokker;;P;PPL;NL;Netherlands;;07;0498;;;1555;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.66917,5.11806
2749653;Oldemarkt;Oldemarkt;;P;PPL;NL;Netherlands;;15;1708;;;2435;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.82083,5.975
2749708;Oentsjerk;Oentsjerk;Oenkerk,Oentsjerk;P;PPL;NL;Netherlands;;02;0737;;;1790;;0;Europe/Amsterdam;2017-10-17;Netherlands;53.25,5.9
2749756;Nunspeet;Nunspeet;;P;PPL;NL;Netherlands;;03;0302;;;19496;;10;Europe/Amsterdam;2017-10-17;Netherlands;52.37917,5.78611
2749811;Noordwijkerhout;Noordwijkerhout;;P;PPL;NL;Netherlands;;11;0575;;;11875;;4;Europe/Amsterdam;2019-01-20;Netherlands;52.26167,4.49306
2750362;Nieuw-Buinen;Nieuw-Buinen;;P;PPL;NL;Netherlands;;01;1681;;;4705;;6;Europe/Amsterdam;2017-10-17;Netherlands;52.9625,6.95
2750567;Muiderberg;Muiderberg;;P;PPL;NL;Netherlands;;07;1942;;;1605;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.32583,5.12083
2750569;Muiden;Muiden;;P;PPL;NL;Netherlands;;07;1942;;;6223;;3;Europe/Amsterdam;2019-01-14;Netherlands;52.33,5.06944
2751289;Maaskantje;Maaskantje;;P;PPL;NL;Netherlands;;06;0845;;;1610;;6;Europe/Amsterdam;2017-03-24;Netherlands;51.65833,5.37083
2751301;Maasbree;Maasbree;Bree,masbryy,ماسبریی;P;PPL;NL;Netherlands;;05;1894;;;5045;;31;Europe/Amsterdam;2017-10-17;Netherlands;51.3575,6.04861
2752600;Klundert;Klundert;;P;PPL;NL;Netherlands;;06;1709;;;5405;;1;Europe/Amsterdam;2020-10-24;Netherlands;51.665,4.53472
2752923;Kerkrade;Kerkrade;Kerkraad,Kerkrade,Kirchrath,Kirchroa,kerukurade,Керкраде,ケルクラーデ;P;PPL;NL;Netherlands;;05;0928;;;49777;;157;Europe/Amsterdam;2019-01-14;Netherlands;50.86583,6.0625
2754440;Helvoirt;Helvoirt;Helvoort;P;PPL;NL;Netherlands;;06;0865;;;3625;;8;Europe/Amsterdam;2021-07-06;Netherlands;51.63167,5.23056
2754653;Heerle;Heerle;;P;PPL;NL;Netherlands;;06;1674;;;1320;;7;Europe/Amsterdam;2017-10-17;Netherlands;51.51917,4.35972
2754712;Heeg;Heeg;;P;PPL;NL;Netherlands;;02;1900;;;1995;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.9686,5.61075
2754837;Harenkarspel;Harenkarspel;Harenkarspel,Kharenkarspel,Харенкарспел,Հարենկարսպել;P;PPL;NL;Netherlands;;07;0441;;;15941;;-3;Europe/Amsterdam;2013-06-09;Netherlands;52.73416,4.77682
2755039;Haaften;Haaften;;P;PPL;NL;Netherlands;;03;1960;;;2370;;4;Europe/Amsterdam;2019-01-20;Netherlands;51.81583,5.21111
2756426;Ederveen;Ederveen;;P;PPL;NL;Netherlands;;03;0228;;;3100;;9;Europe/Amsterdam;2017-10-17;Netherlands;52.06333,5.57778
2756504;Duivendrecht;Duivendrecht;Amsterdam-Duivendrecht;P;PPL;NL;Netherlands;;07;0437;;;4720;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.32941,4.93964
2757345;Delft;Delft;Delft,Ntelpht,dai er fu te,derufuto shi,dlpt,Ντελφτ,Делфт,דלפט,デルフト市,代尔夫特;P;PPL;NL;Netherlands;;11;0503;;;95060;;1;Europe/Amsterdam;2019-01-14;Netherlands;52.00667,4.35556
2758422;Brakkenstein;Brakkenstein;Brakkenstein,Brakkestein;P;PPLX;NL;Netherlands;;03;0268;;;3755;;25;Europe/Amsterdam;2017-03-24;Netherlands;51.81324,5.86539
2759113;Bergschenhoek;Bergschenhoek;Bergsenkhuk,Бергсенхук;P;PPL;NL;Netherlands;;11;1621;;;16579;;-4;Europe/Amsterdam;2017-10-17;Netherlands;51.99,4.49861
2759147;Berg en Dal;Berg en Dal;;P;PPL;NL;Netherlands;;03;1945;;;1949;;95;Europe/Amsterdam;2017-10-17;Netherlands;51.82167,5.91667
2759240;Beltrum;Beltrum;;P;PPL;NL;Netherlands;;03;1859;;;1285;;19;Europe/Amsterdam;2017-10-17;Netherlands;52.06667,6.56389
2759748;Anklaar;Anklaar;;P;PPLX;NL;Netherlands;;03;0200;;;3865;;10;Europe/Amsterdam;2017-03-24;Netherlands;52.23111,5.98497
2759853;Alverna;Alverna;;P;PPL;NL;Netherlands;;03;0296;;;1595;;10;Europe/Amsterdam;2017-03-24;Netherlands;51.80417,5.75972
6697850;Hoek;Hoek;Hoek;P;PPLX;NL;Netherlands;;02;0080;;;1100;;5;Europe/Amsterdam;2017-03-24;Netherlands;53.20455,5.80192
6948946;Vondelwijk;Vondelwijk;;P;PPLX;NL;Netherlands;;11;0627;;;2205;;-3;Europe/Amsterdam;2017-03-24;Netherlands;52.05497,4.65314
7873874;Kop van Zuid;Kop van Zuid;;P;PPL;NL;Netherlands;;11;0599;;;2235;2;0;Europe/Amsterdam;2017-03-24;Netherlands;51.90553,4.48706
2743844;Zonderwijk;Zonderwijk;;P;PPLX;NL;Netherlands;;06;0861;;;3435;;23;Europe/Amsterdam;2017-03-24;Netherlands;51.41141,5.39361
2743913;Zierikzee;Zierikzee;Zieriksee,Zierikzee;P;PPL;NL;Netherlands;;10;1676;;;10483;;7;Europe/Amsterdam;2018-02-10;Netherlands;51.65,3.91944
2743992;Zegge;Zegge;;P;PPL;NL;Netherlands;;06;0840;;;1575;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.55667,4.51806
2744327;Wirdum;Wirdum;;P;PPL;NL;Netherlands;;02;0080;;;1050;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.14893,5.80387
2744642;Westkapelle;Westkapelle;Wasschappel;P;PPL;NL;Netherlands;;10;0717;;;2515;;3;Europe/Amsterdam;2017-10-17;Netherlands;51.52917,3.44028
2744183;Wooldrik;Wooldrik;;P;PPLX;NL;Netherlands;;15;0153;;;1225;;56;Europe/Amsterdam;2017-03-24;Netherlands;52.21667,6.91667
2744332;Winterswijk;Winterswijk;Vintersvejk,Винтерсвейк;P;PPL;NL;Netherlands;;03;0294;;;29623;;38;Europe/Amsterdam;2017-10-17;Netherlands;51.9725,6.71944
2744777;Westeneng;Westeneng;Westenenk;P;PPL;NL;Netherlands;;03;0228;;;1320;;21;Europe/Amsterdam;2017-03-24;Netherlands;52.1275,5.71528
2745340;Volendam;Volendam;Volendam,Volendamas,fu lun dan,pollendam,wwlndm,Волендам,וולנדם,福伦丹,폴렌담;P;PPL;NL;Netherlands;;07;0385;;;22000;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.495,5.07083
2745399;Vlietwijk;Vlietwijk;;P;PPLX;NL;Netherlands;;11;0626;;;3745;;1;Europe/Amsterdam;2017-03-24;Netherlands;52.12436,4.45736
2745706;Veldhoven;Veldhoven;;P;PPL;NL;Netherlands;;06;0861;;;5340;;22;Europe/Amsterdam;2017-10-17;Netherlands;51.41833,5.40278
2745743;Feanwâlden;Feanwalden;Feanwalden,Feanwâlden,Veenwouden,fynfaldn,فينفالدن;P;PPL;NL;Netherlands;;02;1891;;;3440;;2;Europe/Amsterdam;2017-10-17;Netherlands;53.23558,5.98832
2745753;Veenoord;Veenoord;;P;PPL;NL;Netherlands;;01;0114;;;2175;;15;Europe/Amsterdam;2017-10-17;Netherlands;52.71087,6.84869
2745885;Valburg;Valburg;;P;PPL;NL;Netherlands;;03;1734;;;1660;;11;Europe/Amsterdam;2017-10-17;Netherlands;51.91167,5.79028
2745953;Ulft;Ulft;;P;PPL;NL;Netherlands;;03;1509;;;10440;;15;Europe/Amsterdam;2021-10-29;Netherlands;51.89,6.37778
2747234;Sint-Michielsgestel;Sint-Michielsgestel;Saint-Michel-Gestel,Sint-Mixilsxestel,synt mykhylyskhystl,Սինտ-Միխիլսխեստել,سينت ميخيليسخيستل;P;PPL;NL;Netherlands;;06;0845;;;2580;;7;Europe/Amsterdam;2017-10-17;Netherlands;51.64167,5.35278
2747607;Scherpenzeel;Scherpenzeel;Skerpenseel,Sxerpenzeyl,skhyrbnzyl,Շխերպենզեյլ,سخيربنزيل;P;PPL;NL;Netherlands;;03;0279;;;8820;;8;Europe/Amsterdam;2017-10-17;Netherlands;52.08,5.48889
2748106;Rijnsaterwoude;Rijnsaterwoude;Rijnxaterwoude;P;PPL;NL;Netherlands;;11;1884;;;1130;;-2;Europe/Amsterdam;2017-10-17;Netherlands;52.19583,4.67083
2748130;Rijen;Rijen;Reijen;P;PPL;NL;Netherlands;;06;0784;;;16230;;11;Europe/Amsterdam;2017-10-17;Netherlands;51.59083,4.91944
2748208;Reuver;Reuver;;P;PPL;NL;Netherlands;;05;0889;;;6140;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.28417,6.07778
2748657;Pendrecht;Pendrecht;Pendrecht;P;PPLX;NL;Netherlands;;11;0599;;;11885;;0;Europe/Amsterdam;2017-03-24;Netherlands;51.87152,4.46901
2748737;Panningen;Panningen;;P;PPL;NL;Netherlands;;05;1894;;;6710;;35;Europe/Amsterdam;2017-10-17;Netherlands;51.32667,5.97917
2749286;Opmeer;Opmeer;Opmar,Opmeer;P;PPL;NL;Netherlands;;07;0432;;;11183;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.70667,4.94444
2749391;Oosterwolde;Oosterwolde;Easterwalde,Easterwâlde,Oosterwolde,Oosterwoolde;P;PPL;NL;Netherlands;;02;0085;;;9245;;8;Europe/Amsterdam;2018-12-08;Netherlands;52.99164,6.29096
2750053;Nijmegen;Nijmegen;Gemeen Nimwaege,Naimechen,Najmegen,Neimegena,Neimegenas,Nejmegen,Neymeyxen,Nijmegen,Nijmeyen,Nimega,Nimegen,Nimegue,Nimwege,Nimwegen,Nimègue,Nymegen,Nymwegen,Nîmegue,Nĳmegen,QNQ,Ulpia Noviomagus Batavorum,nai mei heng,naimehen,naymykhn,ne me ken,neimegeni,neimeheon,njmygan,nymykhn,nyymkn,Ναϊμέχεν,Наймеген,Најмеген,Неймеген,Նեյմեյխեն,ניימכן,نايميخن,نجمیگان,نیمیخن,เนเมเกน,ნეიმეგენი,ኔመሕን,ナイメーヘン,奈梅亨,네이메헌;P;PPL;NL;Netherlands;;03;0268;;;158732;;25;Europe/Amsterdam;2020-01-13;Netherlands;51.8425,5.85278
2750065;Nijkerk;Nijkerk;Neykerk,nai kai er ke,naykyrk,neikeoleukeu,neikeruku,Նեյկերկ,نايكيرك,ネイケルク,奈凱爾克,네이커르크;P;PPL;NL;Netherlands;;03;0267;;;38335;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.22,5.48611
2750264;Nieuwerkerk;Nieuwerkerk;;P;PPL;NL;Netherlands;;10;1676;;;2275;;0;Europe/Amsterdam;2022-04-14;Netherlands;51.65083,4.00139
2750355;Nieuwdorp;Nieuwdorp;;P;PPLX;NL;Netherlands;;05;0971;;;2445;;62;Europe/Amsterdam;2017-03-24;Netherlands;50.96216,5.77297
2750442;Neerkant;Neerkant;;P;PPL;NL;Netherlands;;06;0762;;;1325;;32;Europe/Amsterdam;2017-10-17;Netherlands;51.36833,5.86667
2750539;Munstergeleen;Munstergeleen;Munstergelaen;P;PPL;NL;Netherlands;;05;1883;;;4580;;59;Europe/Amsterdam;2017-10-17;Netherlands;50.975,5.86389
2750932;Merum;Merum;;P;PPL;NL;Netherlands;;05;0957;;;2145;;27;Europe/Amsterdam;2017-03-24;Netherlands;51.17333,5.95972
2750938;Merkelbeek;Merkelbeek;;P;PPL;NL;Netherlands;;05;1954;;;1720;;101;Europe/Amsterdam;2019-01-20;Netherlands;50.95389,5.94069
2751243;Malburgen West;Malburgen West;;P;PPLX;NL;Netherlands;;03;0202;;;4200;;10;Europe/Amsterdam;2017-04-08;Netherlands;51.96811,5.89743
2752202;Kruisberg;Kruisberg;;P;PPLX;NL;Netherlands;;05;0899;;;1150;;93;Europe/Amsterdam;2017-04-08;Netherlands;50.94234,5.96519
2752798;Klazienaveen;Klazienaveen;;P;PPL;NL;Netherlands;;01;0114;;;11919;;18;Europe/Amsterdam;2017-10-17;Netherlands;52.72417,6.99028
2753123;Kalsdonk;Kalsdonk;;P;PPLX;NL;Netherlands;;06;1674;;;4250;;6;Europe/Amsterdam;2017-03-24;Netherlands;51.53973,4.47111
2754339;Herpen;Herpen;;P;PPL;NL;Netherlands;;06;0828;;;2360;;10;Europe/Amsterdam;2017-10-17;Netherlands;51.77167,5.64167
2754669;Heerenveen;Heerenveen;Heerenveen,Hereveen,It Hearrenfean,Kherenven,QYZ,Херенвен;P;PPL;NL;Netherlands;;02;0074;;;43094;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.95929,5.91854
2754922;Halsteren;Halsteren;;P;PPL;NL;Netherlands;;06;0748;;;9850;;9;Europe/Amsterdam;2017-10-17;Netherlands;51.52834,4.26785
2754986;Haarsteeg;Haarsteeg;;P;PPL;NL;Netherlands;;06;0797;;;2100;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.71167,5.19861
2755040;Guttecoven;Guttecoven;Guttekoven;P;PPL;NL;Netherlands;;05;1883;;;1260;;46;Europe/Amsterdam;2017-10-17;Netherlands;51.015,5.81806
2755399;Goutum;Goutum;;P;PPL;NL;Netherlands;;02;0080;;;2790;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.17734,5.8037
2755428;Gorssel;Gorssel;Gorsel;P;PPL;NL;Netherlands;;03;0262;;;3530;;10;Europe/Amsterdam;2017-10-17;Netherlands;52.20167,6.20139
2755507;Gilze;Gilze;;P;PPL;NL;Netherlands;;06;0784;;;6300;;18;Europe/Amsterdam;2017-10-17;Netherlands;51.54417,4.94028
2755840;Frankhuis;Frankhuis;;P;PPLX;NL;Netherlands;;15;0193;;;6145;;2;Europe/Amsterdam;2021-02-11;Netherlands;52.525,6.06806
2756283;Eijsden;Eijsden;Eesjde,Eisden,Eysden,Èèsjde;P;PPL;NL;Netherlands;;05;1903;;;11795;;58;Europe/Amsterdam;2017-10-17;Netherlands;50.78,5.7177
2756642;Drachtstercompagnie;Drachtstercompagnie;De Compagnie,Drachster Compaghnie,Drachtster Kompenije,Drachtstercompagnie;P;PPL;NL;Netherlands;;02;0090;;;1500;;2;Europe/Amsterdam;2017-10-17;Netherlands;53.13462,6.14153
2756865;Dieren;Dieren;di lun,迪倫;P;PPL;NL;Netherlands;;03;0275;;;14842;;12;Europe/Amsterdam;2022-05-22;Netherlands;52.0512,6.103
2757290;De Mheen;De Mheen;De Melm;P;PPLX;NL;Netherlands;;03;0200;;;3190;;10;Europe/Amsterdam;2017-03-24;Netherlands;52.21954,5.99141
2757890;Cranendonck;Cranendonck;Cranendonck,Kranedonk;P;PPL;NL;Netherlands;;06;1706;;;19966;;31;Europe/Amsterdam;2007-06-03;Netherlands;51.30417,5.58889
2758587;Borssele;Borssele;Borsele,Borssel',Borssele,Borsselen,Bossele,Борссель;P;PPL;NL;Netherlands;;10;0654;;;22285;;5;Europe/Amsterdam;2020-02-20;Netherlands;51.42333,3.73472
2759057;Berltsum;Berltsum;Berlikum,Berltsum;P;PPL;NL;Netherlands;;02;1949;;;2530;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.2437,5.65101
2759126;Berghem;Berghem;Berchem;P;PPL;NL;Netherlands;;06;0828;;;6500;;10;Europe/Amsterdam;2017-10-17;Netherlands;51.76991,5.56827
2759441;Banholt;Banholt;;P;PPL;NL;Netherlands;;05;1903;;;1005;;184;Europe/Amsterdam;2017-10-17;Netherlands;50.79,5.80833
2759633;Assen;Assen;Asen,Asenas,Asningseli,Asningsėli,Asse,Assen,a sen,aseon,asn,assen,xas sein,Άσσεν,Асен,Ассен,Ասսեն,آسن,أسن,อาสเซิน,アッセン,阿森,아선;P;PPLA;NL;Netherlands;;01;0106;;;62237;;12;Europe/Amsterdam;2019-09-05;Netherlands;52.99667,6.5625
2759821;Amersfoort;Amersfoort;Amersfoort,Amersfort,Amersforto,QYM,Амерсфорт;P;PPL;NL;Netherlands;;09;0307;;;139914;;8;Europe/Amsterdam;2019-01-14;Netherlands;52.155,5.3875
2759831;America;America;Amerika;P;PPL;NL;Netherlands;;05;1507;;;1175;;31;Europe/Amsterdam;2017-10-17;Netherlands;51.43667,5.97917
6621519;Componistenkwartier;Componistenkwartier;;P;PPLX;NL;Netherlands;;03;0200;;;3615;17;21;Europe/Amsterdam;2017-03-24;Netherlands;52.18977,5.96609
6621528;Sprengenbos;Sprengenbos;;P;PPLX;NL;Netherlands;;03;0200;;;4315;19;26;Europe/Amsterdam;2017-03-24;Netherlands;52.21902,5.94163
6695505;Grasrijk;Grasrijk;;P;PPLX;NL;Netherlands;;06;0772;;;5375;;17;Europe/Amsterdam;2017-03-24;Netherlands;51.43916,5.41544
7870374;Burgemeesterswijk;Burgemeesterswijk;;P;PPLX;NL;Netherlands;;03;0202;;;2850;;42;Europe/Amsterdam;2017-03-24;Netherlands;51.98943,5.89597
11102422;Hunnerberg;Hunnerberg;;P;PPLS;NL;Netherlands;;03;0268;;;3800;;41;Europe/Amsterdam;2017-03-24;Netherlands;51.84209,5.87876
11776989;Son en Breugel;Son en Breugel;;P;PPLA2;NL;Netherlands;;06;0848;;;0;;19;Europe/Amsterdam;2017-11-22;Netherlands;51.51654,5.49608
2743944;Zevenbergschen Hoek;Zevenbergschen Hoek;Zevenbergschehoek;P;PPL;NL;Netherlands;;06;1709;;;1245;;0;Europe/Amsterdam;2017-10-17;Netherlands;51.6725,4.67917
2744194;Wolvega;Wolvega;Vol'vega,Wolvega,Wolvegea,wo er fu ha,Вольвега,沃尔弗哈;P;PPLA2;NL;Netherlands;;02;0098;;;13090;;5;Europe/Amsterdam;2022-09-23;Netherlands;52.87545,5.99691
2744498;Wijdenes;Wijdenes;;P;PPL;NL;Netherlands;;07;0498;;;1005;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.635,5.15694
2744549;Wierden;Wierden;Vierden,Wierden,Виерден;P;PPL;NL;Netherlands;;15;0189;;;23244;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.35917,6.59306
2745207;Vredenburg;Vredenburg;;P;PPL;NL;Netherlands;;03;0202;;;4370;;12;Europe/Amsterdam;2017-03-24;Netherlands;51.95355,5.90284
2745351;Vogelwijk;Vogelwijk;Vogelwijk;P;PPLX;NL;Netherlands;;11;0518;;;5155;;7;Europe/Amsterdam;2018-12-04;Netherlands;52.07631,4.2479
2745467;Vlaardingen;Vlaardingen;Vlaardinge,Vlaardingen;P;PPL;NL;Netherlands;;11;0622;;;73798;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.9125,4.34167
2745702;Veldhuizen;Veldhuizen;;P;PPL;NL;Netherlands;;09;0344;;;9460;;0;Europe/Amsterdam;2017-03-24;Netherlands;52.07537,5.01234
2745932;Urk;Urk;Urk;P;PPL;NL;Netherlands;;16;0184;;;17345;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.6625,5.60139
2746804;Steenbergen;Steenbergen;Steenbergen;P;PPL;NL;Netherlands;;06;0851;;;23582;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.58417,4.31944
2747550;Schinveld;Schinveld;Sjilvend;P;PPL;NL;Netherlands;;05;1954;;;4685;;59;Europe/Amsterdam;2019-01-20;Netherlands;50.96917,5.97917
2748150;Riethoven;Riethoven;;P;PPL;NL;Netherlands;;06;1724;;;1420;;30;Europe/Amsterdam;2017-10-17;Netherlands;51.35417,5.3875
2749164;Ouddorp;Ouddorp;Alddoarp,Auddorp,Ouwdurp,Ауддорп;P;PPL;NL;Netherlands;;11;1924;;;5930;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.81167,3.93472
2749696;Offenbeek;Offenbeek;Offenbeck,Offenbeek;P;PPL;NL;Netherlands;;05;0889;;;4660;;25;Europe/Amsterdam;2017-03-24;Netherlands;51.28225,6.095
2750123;Nieuwveen;Nieuwveen;;P;PPL;NL;Netherlands;;11;0569;;;1265;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.19667,4.75694
2750158;Nieuw-Loosdrecht;Nieuw-Loosdrecht;N'iv-Losdrekht,Ньив-Лосдрехт;P;PPL;NL;Netherlands;;07;1696;;;5970;;3;Europe/Amsterdam;2010-09-07;Netherlands;52.19917,5.13889
2750969;Melle;Melle;;P;PPL;NL;Netherlands;;06;1991;;;4225;;18;Europe/Amsterdam;2022-09-30;Netherlands;51.66244,5.63367
2751285;Maassluis;Maassluis;Maassluis;P;PPL;NL;Netherlands;;11;0556;;;32780;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.92333,4.25
2751621;Liesveld;Liesveld;;P;PPL;NL;Netherlands;;11;1978;;;9767;;2;Europe/Amsterdam;2019-01-20;Netherlands;51.9325,4.83194
2752956;Kerckebosch;Kerckebosch;;P;PPLX;NL;Netherlands;;09;0355;;;2555;;11;Europe/Amsterdam;2017-04-08;Netherlands;52.07844,5.26584
2753355;IJsselstein;IJsselstein;IJselstein,Issel'stejn,Иссельстейн;P;PPL;NL;Netherlands;;09;0353;;;33886;;6;Europe/Amsterdam;2017-10-17;Netherlands;52.02,5.04306
2753452;Hulsberg;Hulsberg;;P;PPL;NL;Netherlands;;05;1954;;;3215;;132;Europe/Amsterdam;2019-01-20;Netherlands;50.88917,5.85556
2753615;Hopel;Hopel;;P;PPL;NL;Netherlands;;05;0928;;;2240;;114;Europe/Amsterdam;2017-04-08;Netherlands;50.89245,6.05046
2755302;Groenekan;Groenekan;;P;PPL;NL;Netherlands;;09;0310;;;1565;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.12333,5.15278
2755605;Gemert;Gemert;khymyrt,خيميرت;P;PPL;NL;Netherlands;;06;1652;;;15995;;18;Europe/Amsterdam;2018-08-24;Netherlands;51.55583,5.69028
2756161;Elst;Elst;;P;PPL;NL;Netherlands;;03;1734;;;20488;;10;Europe/Amsterdam;2017-10-17;Netherlands;51.91917,5.84167
2756500;Duizel;Duizel;;P;PPL;NL;Netherlands;;06;0770;;;1460;;29;Europe/Amsterdam;2017-10-17;Netherlands;51.36833,5.29722
2756767;Doetinchem;Doetinchem;Doetinchem,Dutinkhem,Дутинхем;P;PPL;NL;Netherlands;;03;0222;;;49906;;17;Europe/Amsterdam;2017-10-17;Netherlands;51.965,6.28889
2757108;De Reit;De Reit;De Reit;P;PPLX;NL;Netherlands;;06;0855;;;6105;;14;Europe/Amsterdam;2018-12-04;Netherlands;51.56038,5.04932
2757937;Coevorden;Coevorden;Coevorden,Koevorden,Kuvorden,ku fu er deng,Куворден,Կուվորդեն,庫福爾登;P;PPL;NL;Netherlands;;01;0109;;;14600;;14;Europe/Amsterdam;2017-10-17;Netherlands;52.66103,6.74046
